"Dummy ID","Parent/Guardian 1","Parent/Guradian 2"
"3.0153567E7","Graduated trade school","Graduated from college/university"
"3.0139449E7","Graduated from college/university","Graduated from college/university"
"3.0328209E7","Some college/university","Graduated from college/university"
"3.0106052E7","Graduate school","Graduated from college/university"
"3.0153034E7","Graduated from college/university","Graduated from college/university"
"3.0287883E7","Graduate school","Graduate school"
"3.0175316E7","Graduated from college/university","Graduated from college/university"
"3.0095678E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0216149E7","Graduate school","Graduate school"
"3.0287233E7","Graduate school","Graduate school"
"3.0336165E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0233023E7","Graduate school","Graduate school"
"3.0118753E7","Graduated from college/university","Graduate school"
"3.0290899E7","Graduate school","Graduate school"
"2.9966523E7","Graduated from college/university","Graduate school"
"3.0174627E7","Some trade school","Graduated from college/university"
"3.0212223E7","Graduated from college/university","Graduated from college/university"
"3.0379234E7","Graduate school","Some college/university"
"3.0262403E7","Graduate school","Graduated from college/university"
"3.0353806E7","Graduated from college/university","Graduated from college/university"
"3.0237261E7","Some college/university","Graduate school"
"3.012745E7","Graduate school","Graduate school"
"2.9925235E7","Graduate school","Graduated from college/university"
"3.0396849E7","Graduated trade school","Graduate school"
"3.030568E7","Some trade school","Some high/secondary school"
"3.0239575E7","Graduated from college/university","Graduated from college/university"
"3.0377713E7","Graduated from college/university","Graduated trade school"
"3.0085928E7","Graduated from college/university","Graduated from college/university"
"3.0170285E7","Graduated from college/university","Graduated from college/university"
"2.9961518E7","Graduate school","Graduate school"
"3.0335437E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0504229E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"2.9963819E7","Graduate school","Graduated from college/university"
"3.0122146E7","Graduated from college/university","Graduate school"
"3.0448303E7","None","None"
"3.0492633E7","Graduate school","Some trade school"
"3.0356198E7","Graduated from college/university","Graduated from college/university"
"3.0515747E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.025381E7","Graduated from college/university","Graduate school"
"3.0235753E7","Graduated from college/university","Some college/university"
"3.0511327E7","Graduate school","Graduated from college/university"
"3.0327715E7","Graduated from college/university","Some college/university"
"3.0306902E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0371967E7","Graduated from high/secondary school (or equivalent)","Some college/university"
"3.0366403E7","Graduated from college/university","Graduate school"
"3.008897E7","Graduate school","Graduated from college/university"
"3.0329444E7","Graduated from college/university","Graduated from college/university"
"3.0262507E7","Graduated from college/university","Some trade school"
"3.0249988E7","Graduate school","Graduated from college/university"
"2.9962558E7","Graduated from high/secondary school (or equivalent)",""
"3.0185248E7","Graduate school","Graduated from college/university"
"3.0345109E7","Graduate school","Graduate school"
"3.0220296E7","Graduated from college/university","Some college/university"
"3.0146859E7","Graduated from college/university","Graduate school"
"3.0193425E7","Graduated from college/university","Graduate school"
"3.0372006E7","Graduate school","Graduate school"
"3.0281474E7","Graduated from college/university","Some college/university"
"2.9966172E7","Graduate school","Graduated from college/university"
"3.0350062E7","Graduated from college/university","Graduated from college/university"
"3.0501018E7","Some college/university","Some college/university"
"3.0366715E7","Graduated from high/secondary school (or equivalent)","Some college/university"
"3.0325492E7","Graduate school","Graduated from college/university"
"3.0331056E7","Graduate school","Graduated from college/university"
"3.0079532E7","Graduated from college/university","Graduated from college/university"
"3.0162069E7","Graduated from college/university","Graduate school"
"3.0215239E7","Graduated from college/university","Graduate school"
"3.0301988E7","Graduated from college/university","Some trade school"
"3.0291692E7","Graduated from college/university","Graduated from college/university"
"3.0264795E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0172755E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.045037E7","Graduated from college/university","Graduated from college/university"
"3.0311647E7","Graduate school","Graduate school"
"3.0344342E7","Graduate school","Graduated from college/university"
"3.0115789E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0295319E7","Graduated from college/university","Graduate school"
"3.0107131E7","Graduate school","Graduated from college/university"
"3.0190175E7","Graduated trade school","Graduate school"
"3.0367859E7","Graduated from college/university","Graduated from college/university"
"3.0201628E7","Graduated from college/university","Graduated from college/university"
"3.0308891E7","Graduate school","Graduated from college/university"
"3.0252809E7","Graduated from college/university","Graduated from college/university"
"3.0172196E7","Graduated from college/university","Graduated from college/university"
"3.032713E7","Graduated trade school","Graduated from college/university"
"3.0112305E7","Graduate school","Graduated from college/university"
"3.0146742E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
